,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L
666,GLENMARK,2022-10-27 15:00:00,2022-10-27 09:45:00,397.0,390.35,2022-10-27 09:45:00,2022-10-27 15:00:00,397.0,398.0,398.0,397.0,DayEnd,lower,390.35,1.0
667,COALINDIA,2022-10-28 10:00:00,2022-10-28 15:00:00,246.5,245.4,2022-10-28 10:00:00,2022-10-28 15:00:00,245.4,244.7,245.4,244.7,DayEnd,upper,246.5,0.700000000000017
668,PETRONET,2022-10-28 10:00:00,2022-10-28 12:30:00,210.3,208.65,2022-10-28 10:00:00,2022-10-28 12:30:00,208.65,210.3,208.65,210.3,StopLoss,upper,210.3,-1.6500000000000057
669,NMDC,2022-10-28 10:15:00,2022-10-28 10:00:00,103.2,102.9,2022-10-28 10:00:00,2022-10-28 10:15:00,103.2,102.9,102.9,103.2,StopLoss,lower,102.9,-0.29999999999999716
670,TATAELXSI,2022-10-28 12:30:00,2022-10-28 10:00:00,6929.0,6865.05,2022-10-28 10:00:00,2022-10-28 12:30:00,6929.0,6865.05,6865.05,6929.0,StopLoss,lower,6865.05,-63.94999999999982
671,TATACHEM,2022-10-28 12:45:00,2022-10-28 10:15:00,1133.85,1127.1,2022-10-28 10:15:00,2022-10-28 12:45:00,1133.85,1127.1,1127.1,1133.85,StopLoss,lower,1127.1,-6.75
673,RECLTD,2022-10-31 10:15:00,2022-10-31 14:30:00,102.8,101.9,2022-10-31 10:15:00,2022-10-31 14:30:00,101.9,102.8,101.9,102.8,StopLoss,upper,102.8,-0.8999999999999915
674,TRENT,2022-10-31 10:15:00,2022-10-31 12:30:00,1533.9,1519.3,2022-10-31 10:15:00,2022-10-31 12:30:00,1519.3,1533.9,1519.3,1533.9,StopLoss,upper,1533.9,-14.600000000000136
675,BANDHANBNK,2022-10-31 11:00:00,2022-10-31 10:30:00,242.45,240.15,2022-10-31 10:30:00,2022-10-31 11:00:00,242.45,240.15,240.15,242.45,StopLoss,lower,240.15,-2.299999999999983
676,LICHSGFIN,2022-10-31 11:15:00,2022-10-31 10:30:00,405.2,402.5,2022-10-31 10:30:00,2022-10-31 11:15:00,405.2,402.5,402.5,405.2,StopLoss,lower,402.5,-2.6999999999999886
678,AUBANK,2022-11-01 10:30:00,2022-11-01 11:00:00,611.25,608.55,2022-11-01 10:30:00,2022-11-01 11:00:00,608.55,611.25,608.55,611.25,StopLoss,upper,611.25,-2.7000000000000455
679,NTPC,2022-11-01 10:15:00,2022-11-01 11:15:00,179.4,178.6,2022-11-01 10:15:00,2022-11-01 11:15:00,178.6,179.4,178.6,179.4,StopLoss,upper,179.4,-0.8000000000000114
680,AXISBANK,2022-11-01 12:00:00,2022-11-01 10:30:00,881.45,877.25,2022-11-01 10:30:00,2022-11-01 12:00:00,881.45,877.25,877.25,881.45,StopLoss,lower,877.25,-4.2000000000000455
681,SRTRANSFIN,2022-11-01 15:00:00,2022-11-01 10:15:00,1208.2,1203.0,2022-11-01 10:15:00,2022-11-01 15:00:00,1208.2,1208.55,1208.55,1208.2,DayEnd,lower,1203.0,0.34999999999990905
682,CHOLAFIN,2022-11-02 10:45:00,2022-11-02 12:30:00,751.65,746.0,2022-11-02 10:45:00,2022-11-02 12:30:00,746.0,751.65,746.0,751.65,StopLoss,upper,751.65,-5.649999999999977
683,HINDALCO,2022-11-02 10:00:00,2022-11-02 13:00:00,425.2,423.05,2022-11-02 10:00:00,2022-11-02 13:00:00,423.05,425.2,423.05,425.2,StopLoss,upper,425.2,-2.1499999999999773
684,NMDC,2022-11-02 10:15:00,2022-11-02 11:00:00,108.0,107.55,2022-11-02 10:15:00,2022-11-02 11:00:00,107.55,108.0,107.55,108.0,StopLoss,upper,108.0,-0.45000000000000284
685,LICHSGFIN,2022-11-02 15:00:00,2022-11-02 10:00:00,362.4,358.05,2022-11-02 10:00:00,2022-11-02 15:00:00,362.4,369.0,369.0,362.4,DayEnd,lower,358.05,6.600000000000023
686,M_MFIN,2022-11-02 10:15:00,2022-11-02 10:00:00,193.5,192.05,2022-11-02 10:00:00,2022-11-02 10:15:00,193.5,192.05,192.05,193.5,StopLoss,lower,192.05,-1.4499999999999886
687,M_MFIN,2022-11-03 10:15:00,2022-11-03 10:45:00,211.75,210.5,2022-11-03 10:15:00,2022-11-03 10:45:00,210.5,211.75,210.5,211.75,StopLoss,upper,211.75,-1.25
689,VEDL,2022-11-04 10:30:00,2022-11-04 15:00:00,323.6,319.7,2022-11-04 10:30:00,2022-11-04 15:00:00,319.7,321.1,319.7,321.1,DayEnd,upper,323.6,-1.400000000000034
690,AMARAJABAT,2022-11-04 10:00:00,2022-11-04 15:00:00,579.9,573.0,2022-11-04 10:00:00,2022-11-04 15:00:00,573.0,569.2,573.0,569.2,DayEnd,upper,579.9,3.7999999999999545
691,AJANTPHARM,2022-11-04 11:30:00,2022-11-04 10:15:00,1269.95,1261.8,2022-11-04 10:15:00,2022-11-04 11:30:00,1269.95,1261.8,1261.8,1269.95,StopLoss,lower,1261.8,-8.150000000000091
692,VOLTAS,2022-11-04 15:00:00,2022-11-04 10:00:00,847.2,835.2,2022-11-04 10:00:00,2022-11-04 15:00:00,847.2,839.6,839.6,847.2,DayEnd,lower,835.2,-7.600000000000023
693,UNIONBANK,2022-11-07 09:45:00,2022-11-07 15:00:00,58.8,58.1,2022-11-07 09:45:00,2022-11-07 15:00:00,58.1,58.1,58.1,58.1,DayEnd,upper,58.8,0.0
694,BANKBARODA,2022-11-07 09:45:00,2022-11-07 15:00:00,161.25,158.75,2022-11-07 09:45:00,2022-11-07 15:00:00,158.75,157.1,158.75,157.1,DayEnd,upper,161.25,1.6500000000000057
695,ESCORTS,2022-11-07 15:00:00,2022-11-07 09:45:00,1951.35,1926.0,2022-11-07 09:45:00,2022-11-07 15:00:00,1951.35,1949.65,1949.65,1951.35,DayEnd,lower,1926.0,-1.699999999999818
696,APOLLOTYRE,2022-11-07 10:00:00,2022-11-07 13:45:00,295.9,294.4,2022-11-07 10:00:00,2022-11-07 13:45:00,294.4,295.9,294.4,295.9,StopLoss,upper,295.9,-1.5
697,SBIN,2022-11-07 10:00:00,2022-11-07 15:00:00,619.9,617.0,2022-11-07 10:00:00,2022-11-07 15:00:00,617.0,613.15,617.0,613.15,DayEnd,upper,619.9,3.8500000000000227
698,PRESTIGE,2022-11-09 10:00:00,2022-11-09 15:00:00,480.1,472.0,2022-11-09 10:00:00,2022-11-09 15:00:00,472.0,461.2,472.0,461.2,DayEnd,upper,480.1,10.800000000000011
699,COALINDIA,2022-11-09 10:00:00,2022-11-09 15:00:00,260.5,258.3,2022-11-09 10:00:00,2022-11-09 15:00:00,258.3,255.85,258.3,255.85,DayEnd,upper,260.5,2.450000000000017
700,TVSMOTOR,2022-11-09 10:15:00,2022-11-09 15:00:00,1161.75,1156.95,2022-11-09 10:15:00,2022-11-09 15:00:00,1156.95,1144.4,1156.95,1144.4,DayEnd,upper,1161.75,12.549999999999955
703,ESCORTS,2022-11-10 09:45:00,2022-11-10 15:00:00,2050.0,2005.05,2022-11-10 09:45:00,2022-11-10 15:00:00,2005.05,2028.9,2005.05,2028.9,DayEnd,upper,2050.0,-23.850000000000136
704,LUPIN,2022-11-10 09:45:00,2022-11-10 15:00:00,738.55,728.35,2022-11-10 09:45:00,2022-11-10 15:00:00,728.35,716.15,728.35,716.15,DayEnd,upper,738.55,12.200000000000045
705,LALPATHLAB,2022-11-10 14:15:00,2022-11-10 09:45:00,2387.4,2325.5,2022-11-10 09:45:00,2022-11-10 14:15:00,2387.4,2325.5,2325.5,2387.4,StopLoss,lower,2325.5,-61.90000000000009
706,UNIONBANK,2022-11-10 10:00:00,2022-11-10 11:15:00,66.8,66.05,2022-11-10 10:00:00,2022-11-10 11:15:00,66.05,66.8,66.05,66.8,StopLoss,upper,66.8,-0.75
707,OBEROIRLTY,2022-11-10 15:00:00,2022-11-10 10:00:00,864.25,854.0,2022-11-10 10:00:00,2022-11-10 15:00:00,864.25,875.1,875.1,864.25,DayEnd,lower,854.0,10.850000000000023
708,TRENT,2022-11-11 10:15:00,2022-11-11 09:45:00,1449.1,1422.55,2022-11-11 09:45:00,2022-11-11 10:15:00,1449.1,1422.55,1422.55,1449.1,StopLoss,lower,1422.55,-26.549999999999955
709,WIPRO,2022-11-11 10:00:00,2022-11-11 15:00:00,405.0,402.6,2022-11-11 10:00:00,2022-11-11 15:00:00,402.6,399.4,402.6,399.4,DayEnd,upper,405.0,3.2000000000000455
710,TCS,2022-11-11 10:00:00,2022-11-11 15:00:00,3335.95,3326.0,2022-11-11 10:00:00,2022-11-11 15:00:00,3326.0,3313.65,3326.0,3313.65,DayEnd,upper,3335.95,12.349999999999909
711,MPHASIS,2022-11-11 10:00:00,2022-11-11 14:30:00,2021.6,2004.2,2022-11-11 10:00:00,2022-11-11 14:30:00,2004.2,2021.6,2004.2,2021.6,StopLoss,upper,2021.6,-17.399999999999864
712,LTIM,2022-11-11 10:15:00,2022-11-11 14:45:00,5074.0,5053.0,2022-11-11 10:15:00,2022-11-11 14:45:00,5053.0,5074.0,5053.0,5074.0,StopLoss,upper,5074.0,-21.0
713,YESBANK,2022-11-14 10:15:00,2022-11-14 15:00:00,17.35,17.2,2022-11-14 10:15:00,2022-11-14 15:00:00,17.2,17.0,17.2,17.0,DayEnd,upper,17.35,0.1999999999999993
714,HINDALCO,2022-11-14 10:15:00,2022-11-14 12:15:00,451.5,449.1,2022-11-14 10:15:00,2022-11-14 12:15:00,449.1,451.5,449.1,451.5,StopLoss,upper,451.5,-2.3999999999999773
715,BHEL,2022-11-14 12:00:00,2022-11-14 10:15:00,70.15,69.55,2022-11-14 10:15:00,2022-11-14 12:00:00,70.15,69.55,69.55,70.15,StopLoss,lower,69.55,-0.6000000000000085
716,NATCOPHARM,2022-11-14 15:00:00,2022-11-14 09:45:00,572.7,566.65,2022-11-14 09:45:00,2022-11-14 15:00:00,572.7,573.3,573.3,572.7,DayEnd,lower,566.65,0.599999999999909
717,GSPL,2022-11-15 09:45:00,2022-11-15 13:00:00,250.5,246.85,2022-11-15 09:45:00,2022-11-15 13:00:00,246.85,250.5,246.85,250.5,StopLoss,upper,250.5,-3.6500000000000057
718,BALKRISIND,2022-11-15 10:00:00,2022-11-15 14:15:00,1956.0,1918.1,2022-11-15 10:00:00,2022-11-15 14:15:00,1918.1,1956.0,1918.1,1956.0,StopLoss,upper,1956.0,-37.90000000000009
719,BEL,2022-11-16 10:00:00,2022-11-16 13:45:00,109.0,108.25,2022-11-16 10:00:00,2022-11-16 13:45:00,108.25,109.0,108.25,109.0,StopLoss,upper,109.0,-0.75
720,DRREDDY,2022-11-16 10:15:00,2022-11-16 15:00:00,4517.8,4486.75,2022-11-16 10:15:00,2022-11-16 15:00:00,4486.75,4470.0,4486.75,4470.0,DayEnd,upper,4517.8,16.75
721,POLYCAB,2022-11-16 15:00:00,2022-11-16 10:00:00,2598.95,2579.0,2022-11-16 10:00:00,2022-11-16 15:00:00,2598.95,2617.0,2617.0,2598.95,DayEnd,lower,2579.0,18.050000000000182
722,CONCOR,2022-11-16 15:00:00,2022-11-16 10:00:00,753.9,750.0,2022-11-16 10:00:00,2022-11-16 15:00:00,753.9,762.55,762.55,753.9,DayEnd,lower,750.0,8.649999999999977
723,IRFC,2022-11-17 09:45:00,2022-11-17 12:30:00,28.4,28.0,2022-11-17 09:45:00,2022-11-17 12:30:00,28.0,28.4,28.0,28.4,StopLoss,upper,28.4,-0.3999999999999986
724,NAUKRI,2022-11-17 10:15:00,2022-11-17 09:45:00,4053.15,4010.05,2022-11-17 09:45:00,2022-11-17 10:15:00,4053.15,4010.05,4010.05,4053.15,StopLoss,lower,4010.05,-43.09999999999991
725,FORTIS,2022-11-17 15:00:00,2022-11-17 10:00:00,281.9,280.5,2022-11-17 10:00:00,2022-11-17 15:00:00,281.9,285.7,285.7,281.9,DayEnd,lower,280.5,3.8000000000000114
726,AARTIIND,2022-11-17 10:15:00,2022-11-17 10:00:00,665.0,663.0,2022-11-17 10:00:00,2022-11-17 10:15:00,665.0,663.0,663.0,665.0,StopLoss,lower,663.0,-2.0
727,TATAMOTORS,2022-11-17 15:00:00,2022-11-17 10:00:00,423.5,422.05,2022-11-17 10:00:00,2022-11-17 15:00:00,423.5,424.1,424.1,423.5,DayEnd,lower,422.05,0.6000000000000227
728,PNB,2022-11-18 10:15:00,2022-11-18 12:15:00,46.1,45.75,2022-11-18 10:15:00,2022-11-18 12:15:00,45.75,46.1,45.75,46.1,StopLoss,upper,46.1,-0.3500000000000014
729,DIXON,2022-11-18 13:45:00,2022-11-18 10:15:00,4303.0,4275.1,2022-11-18 10:15:00,2022-11-18 13:45:00,4303.0,4275.1,4275.1,4303.0,StopLoss,lower,4275.1,-27.899999999999636
730,MANAPPURAM,2022-11-18 15:00:00,2022-11-18 10:30:00,111.45,110.15,2022-11-18 10:30:00,2022-11-18 15:00:00,111.45,111.8,111.8,111.45,DayEnd,lower,110.15,0.3499999999999943
731,NAVINFLUOR,2022-11-18 11:30:00,2022-11-18 10:30:00,4332.85,4295.0,2022-11-18 10:30:00,2022-11-18 11:30:00,4332.85,4295.0,4295.0,4332.85,StopLoss,lower,4295.0,-37.850000000000364
733,SBILIFE,2022-11-21 10:15:00,2022-11-21 10:00:00,1218.15,1213.3,2022-11-21 10:00:00,2022-11-21 10:15:00,1218.15,1213.3,1213.3,1218.15,StopLoss,lower,1213.3,-4.850000000000136
734,TORNTPOWER,2022-11-22 09:45:00,2022-11-22 15:00:00,536.85,530.2,2022-11-22 09:45:00,2022-11-22 15:00:00,530.2,527.5,530.2,527.5,DayEnd,upper,536.85,2.7000000000000455
735,DMART,2022-11-22 10:00:00,2022-11-22 15:00:00,4003.0,3990.0,2022-11-22 10:00:00,2022-11-22 15:00:00,3990.0,3946.4,3990.0,3946.4,DayEnd,upper,4003.0,43.59999999999991
736,MPHASIS,2022-11-22 10:45:00,2022-11-22 10:00:00,1904.35,1899.25,2022-11-22 10:00:00,2022-11-22 10:45:00,1904.35,1899.25,1899.25,1904.35,StopLoss,lower,1899.25,-5.099999999999909
740,HINDZINC,2022-11-23 10:15:00,2022-11-23 10:00:00,301.3,300.5,2022-11-23 10:00:00,2022-11-23 10:15:00,301.3,300.5,300.5,301.3,StopLoss,lower,300.5,-0.8000000000000114
741,ZEEL,2022-11-23 10:15:00,2022-11-23 11:15:00,255.5,254.95,2022-11-23 10:15:00,2022-11-23 11:15:00,254.95,255.5,254.95,255.5,StopLoss,upper,255.5,-0.5500000000000114
743,TATACONSUM,2022-11-24 10:00:00,2022-11-24 15:00:00,792.35,789.0,2022-11-24 10:00:00,2022-11-24 15:00:00,789.0,792.35,789.0,792.35,StopLoss,upper,792.35,-3.3500000000000227
744,INDIGO,2022-11-24 10:00:00,2022-11-24 15:00:00,1959.9,1943.7,2022-11-24 10:00:00,2022-11-24 15:00:00,1943.7,1895.95,1943.7,1895.95,DayEnd,upper,1959.9,47.75
745,HINDZINC,2022-11-24 11:00:00,2022-11-24 10:15:00,295.0,294.3,2022-11-24 10:15:00,2022-11-24 11:00:00,295.0,294.3,294.3,295.0,StopLoss,lower,294.3,-0.6999999999999886
746,TATAELXSI,2022-11-24 10:45:00,2022-11-24 10:30:00,6649.45,6625.05,2022-11-24 10:30:00,2022-11-24 10:45:00,6649.45,6625.05,6625.05,6649.45,StopLoss,lower,6625.05,-24.399999999999636
747,HDFCLIFE,2022-11-25 09:45:00,2022-11-25 15:00:00,587.35,581.9,2022-11-25 09:45:00,2022-11-25 15:00:00,581.9,585.0,581.9,585.0,DayEnd,upper,587.35,-3.1000000000000227
749,BHEL,2022-11-25 10:15:00,2022-11-25 11:00:00,78.1,77.05,2022-11-25 10:15:00,2022-11-25 11:00:00,77.05,78.1,77.05,78.1,StopLoss,upper,78.1,-1.0499999999999972
750,L_TFH,2022-11-25 10:30:00,2022-11-25 11:00:00,87.0,86.5,2022-11-25 10:30:00,2022-11-25 11:00:00,86.5,87.0,86.5,87.0,StopLoss,upper,87.0,-0.5
752,RECLTD,2022-11-28 09:45:00,2022-11-28 10:15:00,112.2,111.5,2022-11-28 09:45:00,2022-11-28 10:15:00,111.5,112.2,111.5,112.2,StopLoss,upper,112.2,-0.7000000000000028
753,NAM-INDIA,2022-11-28 10:00:00,2022-11-28 14:30:00,265.0,263.0,2022-11-28 10:00:00,2022-11-28 14:30:00,263.0,265.0,263.0,265.0,StopLoss,upper,265.0,-2.0
754,MFSL,2022-11-28 10:00:00,2022-11-28 15:00:00,694.6,687.1,2022-11-28 10:00:00,2022-11-28 15:00:00,687.1,685.45,687.1,685.45,DayEnd,upper,694.6,1.6499999999999773
757,GLENMARK,2022-11-29 10:00:00,2022-11-29 11:15:00,442.1,439.55,2022-11-29 10:00:00,2022-11-29 11:15:00,439.55,442.1,439.55,442.1,StopLoss,upper,442.1,-2.5500000000000114
758,SAIL,2022-11-29 10:00:00,2022-11-29 15:00:00,84.3,83.75,2022-11-29 10:00:00,2022-11-29 15:00:00,83.75,83.0,83.75,83.0,DayEnd,upper,84.3,0.75
759,LAURUSLABS,2022-11-29 10:30:00,2022-11-29 10:00:00,425.0,421.3,2022-11-29 10:00:00,2022-11-29 10:30:00,425.0,421.3,421.3,425.0,StopLoss,lower,421.3,-3.6999999999999886
760,NATIONALUM,2022-11-29 10:15:00,2022-11-29 15:00:00,76.6,76.4,2022-11-29 10:15:00,2022-11-29 15:00:00,76.4,75.7,76.4,75.7,DayEnd,upper,76.6,0.7000000000000028
761,ABCAPITAL,2022-11-29 10:15:00,2022-11-29 15:00:00,146.0,144.5,2022-11-29 10:15:00,2022-11-29 15:00:00,144.5,143.85,144.5,143.85,DayEnd,upper,146.0,0.6500000000000057
762,OIL,2022-11-30 09:45:00,2022-11-30 15:00:00,209.05,207.6,2022-11-30 09:45:00,2022-11-30 15:00:00,207.6,205.1,207.6,205.1,DayEnd,upper,209.05,2.5
763,DIXON,2022-11-30 10:30:00,2022-11-30 10:00:00,4231.45,4217.1,2022-11-30 10:00:00,2022-11-30 10:30:00,4231.45,4217.1,4217.1,4231.45,StopLoss,lower,4217.1,-14.349999999999454
764,TATAELXSI,2022-12-01 09:45:00,2022-12-01 10:45:00,7154.45,7114.85,2022-12-01 09:45:00,2022-12-01 10:45:00,7114.85,7154.45,7114.85,7154.45,StopLoss,upper,7154.45,-39.599999999999454
765,TECHM,2022-12-01 10:00:00,2022-12-01 11:00:00,1100.95,1097.6,2022-12-01 10:00:00,2022-12-01 11:00:00,1097.6,1100.95,1097.6,1100.95,StopLoss,upper,1100.95,-3.3500000000001364
767,LTTS,2022-12-02 10:00:00,2022-12-02 15:00:00,4300.9,4250.1,2022-12-02 10:00:00,2022-12-02 15:00:00,4250.1,4270.65,4250.1,4270.65,DayEnd,upper,4300.9,-20.549999999999272
768,VBL,2022-12-02 10:15:00,2022-12-02 15:00:00,1344.5,1334.05,2022-12-02 10:15:00,2022-12-02 15:00:00,1334.05,1312.95,1334.05,1312.95,DayEnd,upper,1344.5,21.09999999999991
769,EICHERMOT,2022-12-02 11:45:00,2022-12-02 10:15:00,3352.0,3341.5,2022-12-02 10:15:00,2022-12-02 11:45:00,3352.0,3341.5,3341.5,3352.0,StopLoss,lower,3341.5,-10.5
770,DABUR,2022-12-02 15:00:00,2022-12-02 10:15:00,579.85,576.6,2022-12-02 10:15:00,2022-12-02 15:00:00,579.85,592.4,592.4,579.85,DayEnd,lower,576.6,12.549999999999955
771,POLYCAB,2022-12-02 10:30:00,2022-12-02 15:00:00,2694.25,2673.65,2022-12-02 10:30:00,2022-12-02 15:00:00,2673.65,2675.4,2673.65,2675.4,DayEnd,upper,2694.25,-1.75
772,TATASTEEL,2022-12-05 10:00:00,2022-12-05 12:15:00,114.7,113.75,2022-12-05 10:00:00,2022-12-05 12:15:00,113.75,114.7,113.75,114.7,StopLoss,upper,114.7,-0.9500000000000028
773,NAVINFLUOR,2022-12-05 09:45:00,2022-12-05 15:00:00,4543.9,4475.25,2022-12-05 09:45:00,2022-12-05 15:00:00,4475.25,4384.45,4475.25,4384.45,DayEnd,upper,4543.9,90.80000000000018
774,VEDL,2022-12-05 09:45:00,2022-12-05 15:00:00,322.15,319.55,2022-12-05 09:45:00,2022-12-05 15:00:00,319.55,319.45,319.55,319.45,DayEnd,upper,322.15,0.10000000000002274
775,MANAPPURAM,2022-12-05 10:45:00,2022-12-05 12:15:00,126.0,124.8,2022-12-05 10:45:00,2022-12-05 12:15:00,124.8,126.0,124.8,126.0,StopLoss,upper,126.0,-1.2000000000000028
776,BANKBARODA,2022-12-06 10:00:00,2022-12-06 15:00:00,175.85,175.25,2022-12-06 10:00:00,2022-12-06 15:00:00,175.25,174.4,175.25,174.4,DayEnd,upper,175.85,0.8499999999999943
777,PNB,2022-12-06 10:30:00,2022-12-06 15:00:00,57.2,56.7,2022-12-06 10:30:00,2022-12-06 15:00:00,56.7,55.5,56.7,55.5,DayEnd,upper,57.2,1.2000000000000028
778,UNIONBANK,2022-12-06 10:15:00,2022-12-06 10:45:00,87.85,86.75,2022-12-06 10:15:00,2022-12-06 10:45:00,86.75,87.85,86.75,87.85,StopLoss,upper,87.85,-1.0999999999999943
779,BANKINDIA,2022-12-06 10:15:00,2022-12-06 15:00:00,93.2,92.1,2022-12-06 10:15:00,2022-12-06 15:00:00,92.1,90.05,92.1,90.05,DayEnd,upper,93.2,2.049999999999997
780,LTIM,2022-12-06 11:00:00,2022-12-06 10:15:00,4878.0,4855.25,2022-12-06 10:15:00,2022-12-06 11:00:00,4878.0,4855.25,4855.25,4878.0,StopLoss,lower,4855.25,-22.75
781,PETRONET,2022-12-07 10:00:00,2022-12-07 15:00:00,220.0,217.6,2022-12-07 10:00:00,2022-12-07 15:00:00,217.6,215.55,217.6,215.55,DayEnd,upper,220.0,2.049999999999983
782,HDFCAMC,2022-12-07 10:00:00,2022-12-07 11:30:00,2246.0,2230.1,2022-12-07 10:00:00,2022-12-07 11:30:00,2230.1,2246.0,2230.1,2246.0,StopLoss,upper,2246.0,-15.900000000000091
783,INDIGO,2022-12-07 09:45:00,2022-12-07 15:00:00,2005.95,1983.9,2022-12-07 09:45:00,2022-12-07 15:00:00,1983.9,1976.0,1983.9,1976.0,DayEnd,upper,2005.95,7.900000000000091
784,MANAPPURAM,2022-12-07 15:00:00,2022-12-07 11:00:00,119.0,117.4,2022-12-07 11:00:00,2022-12-07 15:00:00,119.0,119.7,119.7,119.0,DayEnd,lower,117.4,0.7000000000000028
785,COLPAL,2022-12-08 10:00:00,2022-12-08 15:00:00,1652.5,1641.1,2022-12-08 10:00:00,2022-12-08 15:00:00,1641.1,1632.75,1641.1,1632.75,DayEnd,upper,1652.5,8.349999999999909
786,DIXON,2022-12-08 10:30:00,2022-12-08 10:00:00,4214.9,4208.0,2022-12-08 10:00:00,2022-12-08 10:30:00,4214.9,4208.0,4208.0,4214.9,StopLoss,lower,4208.0,-6.899999999999636
787,CUMMINSIND,2022-12-09 10:00:00,2022-12-09 15:00:00,1548.45,1533.05,2022-12-09 10:00:00,2022-12-09 15:00:00,1533.05,1523.95,1533.05,1523.95,DayEnd,upper,1548.45,9.099999999999909
788,IRFC,2022-12-09 10:15:00,2022-12-09 10:00:00,31.9,31.65,2022-12-09 10:00:00,2022-12-09 10:15:00,31.9,31.65,31.65,31.9,StopLoss,lower,31.65,-0.25
789,GUJGASLTD,2022-12-09 10:15:00,2022-12-09 15:00:00,531.2,528.5,2022-12-09 10:15:00,2022-12-09 15:00:00,528.5,520.05,528.5,520.05,DayEnd,upper,531.2,8.450000000000045
790,CASTROLIND,2022-12-09 10:15:00,2022-12-09 15:00:00,135.75,134.7,2022-12-09 10:15:00,2022-12-09 15:00:00,134.7,132.65,134.7,132.65,DayEnd,upper,135.75,2.049999999999983
791,BANKBARODA,2022-12-09 10:15:00,2022-12-09 15:00:00,195.9,193.5,2022-12-09 10:15:00,2022-12-09 15:00:00,193.5,186.75,193.5,186.75,DayEnd,upper,195.9,6.75
792,GLENMARK,2022-12-12 10:15:00,2022-12-12 09:45:00,428.9,424.0,2022-12-12 09:45:00,2022-12-12 10:15:00,428.9,424.0,424.0,428.9,StopLoss,lower,424.0,-4.899999999999977
793,LTIM,2022-12-12 15:00:00,2022-12-12 10:00:00,4323.7,4309.0,2022-12-12 10:00:00,2022-12-12 15:00:00,4323.7,4319.95,4319.95,4323.7,DayEnd,lower,4309.0,-3.75
794,ASTRAL,2022-12-13 10:45:00,2022-12-13 15:00:00,2140.0,2102.2,2022-12-13 10:45:00,2022-12-13 15:00:00,2102.2,2104.35,2102.2,2104.35,DayEnd,upper,2140.0,-2.150000000000091
795,LTTS,2022-12-14 10:15:00,2022-12-14 15:00:00,4038.0,4013.0,2022-12-14 10:15:00,2022-12-14 15:00:00,4013.0,4032.0,4013.0,4032.0,DayEnd,upper,4038.0,-19.0
796,COLPAL,2022-12-14 10:00:00,2022-12-14 09:45:00,1614.0,1606.55,2022-12-14 09:45:00,2022-12-14 10:00:00,1614.0,1606.55,1606.55,1614.0,StopLoss,lower,1606.55,-7.4500000000000455
