,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L
571,DALBHARAT,2022-06-24 10:00:00,2022-06-24 15:00:00,1310.0,1290.05,2022-06-24 10:00:00,2022-06-24 15:00:00,1290.05,1297.0,1290.05,1297.0,DayEnd,upper,1310.0,-6.9500000000000455
572,TVSMOTOR,2022-06-24 10:00:00,2022-06-24 10:15:00,792.3,789.0,2022-06-24 10:00:00,2022-06-24 10:15:00,789.0,792.3,789.0,792.3,StopLoss,upper,792.3,-3.2999999999999545
573,INDUSINDBK,2022-06-24 10:00:00,2022-06-24 15:00:00,812.5,807.3,2022-06-24 10:00:00,2022-06-24 15:00:00,807.3,807.85,807.3,807.85,DayEnd,upper,812.5,-0.5500000000000682
574,HEROMOTOCO,2022-06-24 10:00:00,2022-06-24 10:30:00,2756.85,2733.0,2022-06-24 10:00:00,2022-06-24 10:30:00,2733.0,2756.85,2733.0,2756.85,StopLoss,upper,2756.85,-23.84999999999991
575,JSWSTEEL,2022-06-27 10:00:00,2022-06-27 10:15:00,585.5,581.4,2022-06-27 10:00:00,2022-06-27 10:15:00,581.4,585.5,581.4,585.5,StopLoss,upper,585.5,-4.100000000000023
576,ADANIGREEN,2022-06-27 10:00:00,2022-06-27 10:15:00,1913.95,1903.2,2022-06-27 10:00:00,2022-06-27 10:15:00,1903.2,1913.95,1903.2,1913.95,StopLoss,upper,1913.95,-10.75
577,HCLTECH,2022-06-27 10:00:00,2022-06-27 10:15:00,1003.95,998.5,2022-06-27 10:00:00,2022-06-27 10:15:00,998.5,1003.95,998.5,1003.95,StopLoss,upper,1003.95,-5.4500000000000455
578,MPHASIS,2022-06-27 10:00:00,2022-06-27 12:00:00,2339.35,2327.3,2022-06-27 10:00:00,2022-06-27 12:00:00,2327.3,2339.35,2327.3,2339.35,StopLoss,upper,2339.35,-12.049999999999727
579,COFORGE,2022-06-27 10:00:00,2022-06-27 12:15:00,3776.45,3751.0,2022-06-27 10:00:00,2022-06-27 12:15:00,3751.0,3776.45,3751.0,3776.45,StopLoss,upper,3776.45,-25.449999999999818
580,HINDPETRO,2022-06-28 09:45:00,2022-06-28 15:00:00,228.95,226.15,2022-06-28 09:45:00,2022-06-28 15:00:00,226.15,221.45,226.15,221.45,DayEnd,upper,228.95,4.700000000000017
581,INDIGO,2022-06-28 15:00:00,2022-06-28 09:45:00,1601.95,1575.15,2022-06-28 09:45:00,2022-06-28 15:00:00,1601.95,1635.65,1635.65,1601.95,DayEnd,lower,1575.15,33.700000000000045
582,MCDOWELL-N,2022-06-28 10:00:00,2022-06-28 09:45:00,756.6,754.0,2022-06-28 09:45:00,2022-06-28 10:00:00,756.6,754.0,754.0,756.6,StopLoss,lower,754.0,-2.6000000000000227
583,TITAN,2022-06-28 10:15:00,2022-06-28 10:00:00,1971.0,1966.8,2022-06-28 10:00:00,2022-06-28 10:15:00,1971.0,1966.8,1966.8,1971.0,StopLoss,lower,1966.8,-4.2000000000000455
584,GODREJCP,2022-06-28 15:00:00,2022-06-28 10:00:00,777.0,770.15,2022-06-28 10:00:00,2022-06-28 15:00:00,777.0,789.25,789.25,777.0,DayEnd,lower,770.15,12.25
585,JUBLFOOD,2022-06-29 15:00:00,2022-06-29 09:45:00,515.5,510.2,2022-06-29 09:45:00,2022-06-29 15:00:00,515.5,515.35,515.35,515.5,DayEnd,lower,510.2,-0.14999999999997726
586,FORTIS,2022-06-29 10:00:00,2022-06-29 14:45:00,231.5,230.1,2022-06-29 10:00:00,2022-06-29 14:45:00,230.1,231.5,230.1,231.5,StopLoss,upper,231.5,-1.4000000000000057
587,GLAND,2022-06-29 10:00:00,2022-06-29 15:00:00,2695.85,2680.0,2022-06-29 10:00:00,2022-06-29 15:00:00,2680.0,2641.4,2680.0,2641.4,DayEnd,upper,2695.85,38.59999999999991
588,OIL,2022-06-29 10:00:00,2022-06-29 14:15:00,257.05,255.35,2022-06-29 10:00:00,2022-06-29 14:15:00,255.35,257.05,255.35,257.05,StopLoss,upper,257.05,-1.700000000000017
589,AUBANK,2022-06-29 15:00:00,2022-06-29 10:00:00,577.6,570.05,2022-06-29 10:00:00,2022-06-29 15:00:00,577.6,590.9,590.9,577.6,DayEnd,lower,570.05,13.299999999999955
590,INDIAMART,2022-06-30 09:45:00,2022-06-30 15:00:00,3984.95,3945.2,2022-06-30 09:45:00,2022-06-30 15:00:00,3945.2,3825.0,3945.2,3825.0,DayEnd,upper,3984.95,120.19999999999982
591,BANDHANBNK,2022-06-30 09:45:00,2022-06-30 15:00:00,274.0,271.3,2022-06-30 09:45:00,2022-06-30 15:00:00,271.3,264.7,271.3,264.7,DayEnd,upper,274.0,6.600000000000023
592,ADANITRANS,2022-06-30 09:45:00,2022-06-30 10:30:00,2466.0,2445.0,2022-06-30 09:45:00,2022-06-30 10:30:00,2445.0,2466.0,2445.0,2466.0,StopLoss,upper,2466.0,-21.0
593,GAIL,2022-06-30 10:15:00,2022-06-30 09:45:00,92.1,91.57,2022-06-30 09:45:00,2022-06-30 10:15:00,92.1,91.57,91.57,92.1,StopLoss,lower,91.57,-0.5300000000000011
594,SBIN,2022-06-30 10:00:00,2022-06-30 12:30:00,466.95,464.65,2022-06-30 10:00:00,2022-06-30 12:30:00,464.65,466.95,464.65,466.95,StopLoss,upper,466.95,-2.3000000000000114
595,MCDOWELL-N,2022-07-01 09:45:00,2022-07-01 11:00:00,774.5,766.05,2022-07-01 09:45:00,2022-07-01 11:00:00,766.05,774.5,766.05,774.5,StopLoss,upper,774.5,-8.450000000000045
596,ISEC,2022-07-01 10:15:00,2022-07-01 09:45:00,418.8,415.0,2022-07-01 09:45:00,2022-07-01 10:15:00,418.8,415.0,415.0,418.8,StopLoss,lower,415.0,-3.8000000000000114
597,BOSCHLTD,2022-07-01 10:00:00,2022-07-01 15:00:00,15659.85,15510.0,2022-07-01 10:00:00,2022-07-01 15:00:00,15510.0,15659.85,15510.0,15659.85,StopLoss,upper,15659.85,-149.85000000000036
598,NAVINFLUOR,2022-07-01 15:00:00,2022-07-01 10:00:00,3589.85,3563.5,2022-07-01 10:00:00,2022-07-01 15:00:00,3589.85,3689.1,3689.1,3589.85,DayEnd,lower,3563.5,99.25
599,AUBANK,2022-07-01 15:00:00,2022-07-01 10:15:00,568.8,563.5,2022-07-01 10:15:00,2022-07-01 15:00:00,568.8,574.9,574.9,568.8,DayEnd,lower,563.5,6.100000000000023
600,MGL,2022-07-04 09:45:00,2022-07-04 15:00:00,787.15,770.5,2022-07-04 09:45:00,2022-07-04 15:00:00,770.5,774.8,770.5,774.8,DayEnd,upper,787.15,-4.2999999999999545
601,MUTHOOTFIN,2022-07-04 09:45:00,2022-07-04 15:00:00,1070.05,1053.0,2022-07-04 09:45:00,2022-07-04 15:00:00,1053.0,1062.7,1053.0,1062.7,DayEnd,upper,1070.05,-9.700000000000045
602,NAUKRI,2022-07-04 10:00:00,2022-07-04 15:00:00,3822.5,3751.9,2022-07-04 10:00:00,2022-07-04 15:00:00,3751.9,3822.5,3751.9,3822.5,StopLoss,upper,3822.5,-70.59999999999991
603,MANAPPURAM,2022-07-04 10:00:00,2022-07-04 15:00:00,92.5,91.6,2022-07-04 10:00:00,2022-07-04 15:00:00,91.6,90.75,91.6,90.75,DayEnd,upper,92.5,0.8499999999999943
604,INDUSINDBK,2022-07-04 10:00:00,2022-07-04 10:15:00,836.95,833.05,2022-07-04 10:00:00,2022-07-04 10:15:00,833.05,836.95,833.05,836.95,StopLoss,upper,836.95,-3.900000000000091
605,PRESTIGE,2022-07-05 09:45:00,2022-07-05 14:15:00,398.0,387.65,2022-07-05 09:45:00,2022-07-05 14:15:00,387.65,398.0,387.65,398.0,StopLoss,upper,398.0,-10.350000000000023
606,TATAMOTORS,2022-07-05 09:45:00,2022-07-05 11:30:00,417.25,414.55,2022-07-05 09:45:00,2022-07-05 11:30:00,414.55,417.25,414.55,417.25,StopLoss,upper,417.25,-2.6999999999999886
607,GUJGASLTD,2022-07-05 10:00:00,2022-07-05 15:00:00,446.9,444.0,2022-07-05 10:00:00,2022-07-05 15:00:00,444.0,433.5,444.0,433.5,DayEnd,upper,446.9,10.5
608,HINDALCO,2022-07-05 10:00:00,2022-07-05 10:30:00,351.7,349.1,2022-07-05 10:00:00,2022-07-05 10:30:00,349.1,351.7,349.1,351.7,StopLoss,upper,351.7,-2.599999999999966
609,OIL,2022-07-05 13:00:00,2022-07-05 10:00:00,195.4,194.1,2022-07-05 10:00:00,2022-07-05 13:00:00,195.4,194.1,194.1,195.4,StopLoss,lower,194.1,-1.3000000000000114
610,CONCOR,2022-07-06 09:45:00,2022-07-06 10:45:00,646.9,632.9,2022-07-06 09:45:00,2022-07-06 10:45:00,632.9,646.9,632.9,646.9,StopLoss,upper,646.9,-14.0
611,ISEC,2022-07-06 15:00:00,2022-07-06 09:45:00,416.8,412.8,2022-07-06 09:45:00,2022-07-06 15:00:00,416.8,416.5,416.5,416.8,DayEnd,lower,412.8,-0.30000000000001137
612,HINDALCO,2022-07-06 15:00:00,2022-07-06 10:00:00,331.2,328.2,2022-07-06 10:00:00,2022-07-06 15:00:00,331.2,339.85,339.85,331.2,DayEnd,lower,328.2,8.650000000000034
613,ONGC,2022-07-06 10:15:00,2022-07-06 10:00:00,121.35,120.6,2022-07-06 10:00:00,2022-07-06 10:15:00,121.35,120.6,120.6,121.35,StopLoss,lower,120.6,-0.75
614,NMDC,2022-07-06 10:30:00,2022-07-06 10:00:00,104.85,104.4,2022-07-06 10:00:00,2022-07-06 10:30:00,104.85,104.4,104.4,104.85,StopLoss,lower,104.4,-0.44999999999998863
615,JSWENERGY,2022-07-07 09:45:00,2022-07-07 15:00:00,215.7,213.05,2022-07-07 09:45:00,2022-07-07 15:00:00,213.05,215.7,213.05,215.7,StopLoss,upper,215.7,-2.6499999999999773
616,TITAN,2022-07-07 09:45:00,2022-07-07 10:00:00,2119.2,2103.0,2022-07-07 09:45:00,2022-07-07 10:00:00,2103.0,2119.2,2103.0,2119.2,StopLoss,upper,2119.2,-16.199999999999818
617,LAURUSLABS,2022-07-07 10:00:00,2022-07-07 10:15:00,484.1,481.15,2022-07-07 10:00:00,2022-07-07 10:15:00,481.15,484.1,481.15,484.1,StopLoss,upper,484.1,-2.9500000000000455
618,PGHH,2022-07-07 10:00:00,2022-07-07 11:00:00,14344.15,14301.05,2022-07-07 10:00:00,2022-07-07 11:00:00,14301.05,14344.15,14301.05,14344.15,StopLoss,upper,14344.15,-43.100000000000364
619,IGL,2022-07-07 10:00:00,2022-07-07 15:00:00,376.0,374.55,2022-07-07 10:00:00,2022-07-07 15:00:00,374.55,372.95,374.55,372.95,DayEnd,upper,376.0,1.6000000000000227
620,GRASIM,2022-07-08 09:45:00,2022-07-08 15:00:00,1407.0,1392.3,2022-07-08 09:45:00,2022-07-08 15:00:00,1392.3,1387.5,1392.3,1387.5,DayEnd,upper,1407.0,4.7999999999999545
621,MANAPPURAM,2022-07-08 09:45:00,2022-07-08 15:00:00,91.9,91.35,2022-07-08 09:45:00,2022-07-08 15:00:00,91.35,90.35,91.35,90.35,DayEnd,upper,91.9,1.0
622,COALINDIA,2022-07-08 09:45:00,2022-07-08 15:00:00,191.3,188.55,2022-07-08 09:45:00,2022-07-08 15:00:00,188.55,189.5,188.55,189.5,DayEnd,upper,191.3,-0.9499999999999886
623,SUNTV,2022-07-08 10:00:00,2022-07-08 15:00:00,438.8,436.1,2022-07-08 10:00:00,2022-07-08 15:00:00,436.1,429.35,436.1,429.35,DayEnd,upper,438.8,6.75
624,OIL,2022-07-08 10:00:00,2022-07-08 10:15:00,184.8,184.0,2022-07-08 10:00:00,2022-07-08 10:15:00,184.0,184.8,184.0,184.8,StopLoss,upper,184.8,-0.8000000000000114
625,MPHASIS,2022-07-11 15:00:00,2022-07-11 09:45:00,2176.35,2138.35,2022-07-11 09:45:00,2022-07-11 15:00:00,2176.35,2192.4,2192.4,2176.35,DayEnd,lower,2138.35,16.050000000000182
626,LTTS,2022-07-11 15:00:00,2022-07-11 09:45:00,3046.0,3014.6,2022-07-11 09:45:00,2022-07-11 15:00:00,3046.0,3128.95,3128.95,3046.0,DayEnd,lower,3014.6,82.94999999999982
627,HCLTECH,2022-07-11 11:00:00,2022-07-11 09:45:00,959.45,952.5,2022-07-11 09:45:00,2022-07-11 11:00:00,959.45,952.5,952.5,959.45,StopLoss,lower,952.5,-6.9500000000000455
628,TECHM,2022-07-11 15:00:00,2022-07-11 09:45:00,1004.75,993.85,2022-07-11 09:45:00,2022-07-11 15:00:00,1004.75,1004.95,1004.95,1004.75,DayEnd,lower,993.85,0.20000000000004547
629,NAUKRI,2022-07-11 11:00:00,2022-07-11 09:45:00,3899.4,3851.4,2022-07-11 09:45:00,2022-07-11 11:00:00,3899.4,3851.4,3851.4,3899.4,StopLoss,lower,3851.4,-48.0
630,ADANIGREEN,2022-07-12 09:45:00,2022-07-12 10:15:00,2330.3,2283.05,2022-07-12 09:45:00,2022-07-12 10:15:00,2283.05,2330.3,2283.05,2330.3,StopLoss,upper,2330.3,-47.25
631,NMDC,2022-07-12 10:45:00,2022-07-12 09:45:00,104.4,103.5,2022-07-12 09:45:00,2022-07-12 10:45:00,104.4,103.5,103.5,104.4,StopLoss,lower,103.5,-0.9000000000000057
632,HINDALCO,2022-07-12 10:00:00,2022-07-12 09:45:00,347.65,345.5,2022-07-12 09:45:00,2022-07-12 10:00:00,347.65,345.5,345.5,347.65,StopLoss,lower,345.5,-2.1499999999999773
633,NATIONALUM,2022-07-12 15:00:00,2022-07-12 09:45:00,72.4,71.9,2022-07-12 09:45:00,2022-07-12 15:00:00,72.4,72.55,72.55,72.4,DayEnd,lower,71.9,0.14999999999999147
634,DIXON,2022-07-12 10:00:00,2022-07-12 12:30:00,3859.8,3829.5,2022-07-12 10:00:00,2022-07-12 12:30:00,3829.5,3859.8,3829.5,3859.8,StopLoss,upper,3859.8,-30.300000000000182
635,IRCTC,2022-07-13 09:45:00,2022-07-13 15:00:00,602.25,598.6,2022-07-13 09:45:00,2022-07-13 15:00:00,598.6,594.3,598.6,594.3,DayEnd,upper,602.25,4.300000000000068
636,SRTRANSFIN,2022-07-13 09:45:00,2022-07-13 11:15:00,1270.0,1262.3,2022-07-13 09:45:00,2022-07-13 11:15:00,1262.3,1270.0,1262.3,1270.0,StopLoss,upper,1270.0,-7.7000000000000455
637,INDIGO,2022-07-13 09:45:00,2022-07-13 10:00:00,1749.3,1731.25,2022-07-13 09:45:00,2022-07-13 10:00:00,1731.25,1749.3,1731.25,1749.3,StopLoss,upper,1749.3,-18.049999999999955
638,BERGEPAINT,2022-07-13 10:00:00,2022-07-13 11:45:00,593.0,591.0,2022-07-13 10:00:00,2022-07-13 11:45:00,591.0,593.0,591.0,593.0,StopLoss,upper,593.0,-2.0
639,DALBHARAT,2022-07-13 10:00:00,2022-07-13 15:00:00,1492.7,1473.05,2022-07-13 10:00:00,2022-07-13 15:00:00,1473.05,1481.4,1473.05,1481.4,DayEnd,upper,1492.7,-8.350000000000136
640,PETRONET,2022-07-14 09:45:00,2022-07-14 10:15:00,222.6,220.45,2022-07-14 09:45:00,2022-07-14 10:15:00,220.45,222.6,220.45,222.6,StopLoss,upper,222.6,-2.1500000000000057
641,GLENMARK,2022-07-14 09:45:00,2022-07-14 15:00:00,398.95,392.35,2022-07-14 09:45:00,2022-07-14 15:00:00,392.35,387.3,392.35,387.3,DayEnd,upper,398.95,5.050000000000011
642,SANOFI,2022-07-14 09:45:00,2022-07-14 15:00:00,6796.0,6730.0,2022-07-14 09:45:00,2022-07-14 15:00:00,6730.0,6584.45,6730.0,6584.45,DayEnd,upper,6796.0,145.55000000000018
643,LTIM,2022-07-14 11:15:00,2022-07-14 09:45:00,3924.4,3890.7,2022-07-14 09:45:00,2022-07-14 11:15:00,3924.4,3890.7,3890.7,3924.4,StopLoss,lower,3890.7,-33.70000000000027
644,RBLBANK,2022-07-14 10:15:00,2022-07-14 09:45:00,83.1,82.5,2022-07-14 09:45:00,2022-07-14 10:15:00,83.1,82.5,82.5,83.1,StopLoss,lower,82.5,-0.5999999999999943
645,HINDCOPPER,2022-07-15 12:00:00,2022-07-15 09:45:00,87.8,87.3,2022-07-15 09:45:00,2022-07-15 12:00:00,87.8,87.3,87.3,87.8,StopLoss,lower,87.3,-0.5
646,WIPRO,2022-07-15 10:15:00,2022-07-15 09:45:00,395.75,393.9,2022-07-15 09:45:00,2022-07-15 10:15:00,395.75,393.9,393.9,395.75,StopLoss,lower,393.9,-1.8500000000000227
647,TATACONSUM,2022-07-15 10:00:00,2022-07-15 10:15:00,782.25,779.75,2022-07-15 10:00:00,2022-07-15 10:15:00,779.75,782.25,779.75,782.25,StopLoss,upper,782.25,-2.5
648,BRITANNIA,2022-07-15 10:00:00,2022-07-15 15:00:00,3855.0,3838.5,2022-07-15 10:00:00,2022-07-15 15:00:00,3838.5,3839.9,3838.5,3839.9,DayEnd,upper,3855.0,-1.400000000000091
649,HINDUNILVR,2022-07-15 10:00:00,2022-07-15 13:00:00,2553.75,2532.85,2022-07-15 10:00:00,2022-07-15 13:00:00,2532.85,2553.75,2532.85,2553.75,StopLoss,upper,2553.75,-20.90000000000009
650,AUROPHARMA,2022-07-18 09:45:00,2022-07-18 15:00:00,559.55,555.5,2022-07-18 09:45:00,2022-07-18 15:00:00,555.5,551.55,555.5,551.55,DayEnd,upper,559.55,3.9500000000000455
651,SBICARD,2022-07-18 15:00:00,2022-07-18 09:45:00,835.5,827.2,2022-07-18 09:45:00,2022-07-18 15:00:00,835.5,844.35,844.35,835.5,DayEnd,lower,827.2,8.850000000000023
652,TORNTPHARM,2022-07-18 09:45:00,2022-07-18 15:00:00,1520.9,1510.2,2022-07-18 09:45:00,2022-07-18 15:00:00,1510.2,1508.0,1510.2,1508.0,DayEnd,upper,1520.9,2.2000000000000455
653,JSWSTEEL,2022-07-18 10:00:00,2022-07-18 10:45:00,587.95,584.75,2022-07-18 10:00:00,2022-07-18 10:45:00,584.75,587.95,584.75,587.95,StopLoss,upper,587.95,-3.2000000000000455
654,MANAPPURAM,2022-07-18 10:00:00,2022-07-18 10:45:00,91.6,91.0,2022-07-18 10:00:00,2022-07-18 10:45:00,91.0,91.6,91.0,91.6,StopLoss,upper,91.6,-0.5999999999999943
655,BRITANNIA,2022-07-19 15:00:00,2022-07-19 09:45:00,3764.8,3750.0,2022-07-19 09:45:00,2022-07-19 15:00:00,3764.8,3783.2,3783.2,3764.8,DayEnd,lower,3750.0,18.399999999999636
656,LAURUSLABS,2022-07-19 11:15:00,2022-07-19 09:45:00,514.75,509.65,2022-07-19 09:45:00,2022-07-19 11:15:00,514.75,509.65,509.65,514.75,StopLoss,lower,509.65,-5.100000000000023
657,DRREDDY,2022-07-19 10:45:00,2022-07-19 09:45:00,4498.0,4467.0,2022-07-19 09:45:00,2022-07-19 10:45:00,4498.0,4467.0,4467.0,4498.0,StopLoss,lower,4467.0,-31.0
658,PAGEIND,2022-07-19 13:15:00,2022-07-19 09:45:00,43938.8,43722.55,2022-07-19 09:45:00,2022-07-19 13:15:00,43938.8,43722.55,43722.55,43938.8,StopLoss,lower,43722.55,-216.25
659,VOLTAS,2022-07-19 10:00:00,2022-07-19 10:30:00,1043.3,1036.9,2022-07-19 10:00:00,2022-07-19 10:30:00,1036.9,1043.3,1036.9,1043.3,StopLoss,upper,1043.3,-6.399999999999864
660,RELIANCE,2022-07-20 09:45:00,2022-07-20 11:00:00,2505.75,2487.2,2022-07-20 09:45:00,2022-07-20 11:00:00,2487.2,2505.75,2487.2,2505.75,StopLoss,upper,2505.75,-18.550000000000182
661,DHANI,2022-07-20 09:45:00,2022-07-20 10:45:00,33.95,33.3,2022-07-20 09:45:00,2022-07-20 10:45:00,33.3,33.95,33.3,33.95,StopLoss,upper,33.95,-0.6500000000000057
662,ENDURANCE,2022-07-20 10:00:00,2022-07-20 09:45:00,1457.6,1453.35,2022-07-20 09:45:00,2022-07-20 10:00:00,1457.6,1453.35,1453.35,1457.6,StopLoss,lower,1453.35,-4.25
663,TECHM,2022-07-20 10:00:00,2022-07-20 12:15:00,1038.0,1028.95,2022-07-20 10:00:00,2022-07-20 12:15:00,1028.95,1038.0,1028.95,1038.0,StopLoss,upper,1038.0,-9.049999999999955
664,INDIAMART,2022-07-20 10:00:00,2022-07-20 15:00:00,4218.5,4185.0,2022-07-20 10:00:00,2022-07-20 15:00:00,4185.0,4157.0,4185.0,4157.0,DayEnd,upper,4218.5,28.0
665,SUNTV,2022-07-21 09:45:00,2022-07-21 15:00:00,441.35,435.1,2022-07-21 09:45:00,2022-07-21 15:00:00,435.1,435.85,435.1,435.85,DayEnd,upper,441.35,-0.75
666,GLAND,2022-07-21 15:00:00,2022-07-21 09:45:00,2296.0,2220.0,2022-07-21 09:45:00,2022-07-21 15:00:00,2296.0,2325.6,2325.6,2296.0,DayEnd,lower,2220.0,29.59999999999991
667,TECHM,2022-07-21 15:00:00,2022-07-21 09:45:00,1026.6,1018.0,2022-07-21 09:45:00,2022-07-21 15:00:00,1026.6,1032.6,1032.6,1026.6,DayEnd,lower,1018.0,6.0
668,HDFCAMC,2022-07-21 15:00:00,2022-07-21 09:45:00,1915.7,1891.0,2022-07-21 09:45:00,2022-07-21 15:00:00,1915.7,1925.8,1925.8,1915.7,DayEnd,lower,1891.0,10.099999999999909
669,WIPRO,2022-07-21 15:00:00,2022-07-21 09:45:00,417.25,406.75,2022-07-21 09:45:00,2022-07-21 15:00:00,417.25,412.65,412.65,417.25,DayEnd,lower,406.75,-4.600000000000023
670,PEL,2022-07-22 09:45:00,2022-07-22 15:00:00,1863.2,1847.65,2022-07-22 09:45:00,2022-07-22 15:00:00,1847.65,1838.25,1847.65,1838.25,DayEnd,upper,1863.2,9.400000000000091
671,YESBANK,2022-07-22 09:45:00,2022-07-22 11:00:00,14.75,14.6,2022-07-22 09:45:00,2022-07-22 11:00:00,14.6,14.75,14.6,14.75,StopLoss,upper,14.75,-0.15000000000000036
672,LICHSGFIN,2022-07-22 09:45:00,2022-07-22 15:00:00,384.95,380.35,2022-07-22 09:45:00,2022-07-22 15:00:00,380.35,377.0,380.35,377.0,DayEnd,upper,384.95,3.3500000000000227
673,NATCOPHARM,2022-07-22 09:45:00,2022-07-22 15:00:00,661.0,657.15,2022-07-22 09:45:00,2022-07-22 15:00:00,657.15,654.1,657.15,654.1,DayEnd,upper,661.0,3.0499999999999545
674,DHANI,2022-07-22 09:45:00,2022-07-22 12:00:00,38.25,37.4,2022-07-22 09:45:00,2022-07-22 12:00:00,37.4,38.25,37.4,38.25,StopLoss,upper,38.25,-0.8500000000000014
675,INDUSINDBK,2022-07-25 09:45:00,2022-07-25 11:45:00,956.0,942.85,2022-07-25 09:45:00,2022-07-25 11:45:00,942.85,956.0,942.85,956.0,StopLoss,upper,956.0,-13.149999999999977
676,HAL,2022-07-25 09:45:00,2022-07-25 10:00:00,1905.95,1897.0,2022-07-25 09:45:00,2022-07-25 10:00:00,1897.0,1905.95,1897.0,1905.95,StopLoss,upper,1905.95,-8.950000000000045
677,APOLLOHOSP,2022-07-25 09:45:00,2022-07-25 15:00:00,4226.5,4195.1,2022-07-25 09:45:00,2022-07-25 15:00:00,4195.1,4195.05,4195.1,4195.05,DayEnd,upper,4226.5,0.0500000000001819
678,HINDPETRO,2022-07-25 10:15:00,2022-07-25 09:45:00,231.1,230.1,2022-07-25 09:45:00,2022-07-25 10:15:00,231.1,230.1,230.1,231.1,StopLoss,lower,230.1,-1.0
679,TATASTEEL,2022-07-25 10:00:00,2022-07-25 10:15:00,95.01,94.6,2022-07-25 10:00:00,2022-07-25 10:15:00,94.6,95.01,94.6,95.01,StopLoss,upper,95.01,-0.4100000000000108
680,SUNTV,2022-07-26 09:45:00,2022-07-26 11:00:00,450.4,446.75,2022-07-26 09:45:00,2022-07-26 11:00:00,446.75,450.4,446.75,450.4,StopLoss,upper,450.4,-3.6499999999999773
681,ONGC,2022-07-26 09:45:00,2022-07-26 15:00:00,131.4,130.8,2022-07-26 09:45:00,2022-07-26 15:00:00,130.8,127.95,130.8,127.95,DayEnd,upper,131.4,2.8500000000000085
682,BAJAJFINSV,2022-07-26 09:45:00,2022-07-26 10:15:00,1289.99,1279.0,2022-07-26 09:45:00,2022-07-26 10:15:00,1279.0,1289.99,1279.0,1289.99,StopLoss,upper,1289.99,-10.990000000000009
683,COROMANDEL,2022-07-26 10:00:00,2022-07-26 15:00:00,1037.55,1026.05,2022-07-26 10:00:00,2022-07-26 15:00:00,1026.05,1002.7,1026.05,1002.7,DayEnd,upper,1037.55,23.34999999999991
684,M_MFIN,2022-07-26 10:00:00,2022-07-26 11:30:00,211.4,210.3,2022-07-26 10:00:00,2022-07-26 11:30:00,210.3,211.4,210.3,211.4,StopLoss,upper,211.4,-1.0999999999999943
685,ATGL,2022-07-27 09:45:00,2022-07-27 10:00:00,2948.0,2925.0,2022-07-27 09:45:00,2022-07-27 10:00:00,2925.0,2948.0,2925.0,2948.0,StopLoss,upper,2948.0,-23.0
686,INDIAMART,2022-07-27 09:45:00,2022-07-27 15:00:00,4119.7,4090.5,2022-07-27 09:45:00,2022-07-27 15:00:00,4090.5,4119.7,4090.5,4119.7,StopLoss,upper,4119.7,-29.199999999999818
687,VOLTAS,2022-07-27 15:00:00,2022-07-27 09:45:00,948.3,937.05,2022-07-27 09:45:00,2022-07-27 15:00:00,948.3,967.0,967.0,948.3,DayEnd,lower,937.05,18.700000000000045
688,VEDL,2022-07-27 15:00:00,2022-07-27 09:45:00,239.75,236.55,2022-07-27 09:45:00,2022-07-27 15:00:00,239.75,243.05,243.05,239.75,DayEnd,lower,236.55,3.3000000000000114
689,HINDZINC,2022-07-27 15:00:00,2022-07-27 09:45:00,262.7,260.85,2022-07-27 09:45:00,2022-07-27 15:00:00,262.7,262.8,262.8,262.7,DayEnd,lower,260.85,0.10000000000002274
690,TATAMOTORS,2022-07-28 15:00:00,2022-07-28 09:45:00,438.45,431.25,2022-07-28 09:45:00,2022-07-28 15:00:00,438.45,439.45,439.45,438.45,DayEnd,lower,431.25,1.0
691,SYNGENE,2022-07-28 10:15:00,2022-07-28 09:45:00,567.5,563.8,2022-07-28 09:45:00,2022-07-28 10:15:00,567.5,563.8,563.8,567.5,StopLoss,lower,563.8,-3.7000000000000455
692,INDIGO,2022-07-28 10:00:00,2022-07-28 10:15:00,1829.85,1820.4,2022-07-28 10:00:00,2022-07-28 10:15:00,1820.4,1829.85,1820.4,1829.85,StopLoss,upper,1829.85,-9.449999999999818
693,DIXON,2022-07-28 11:00:00,2022-07-28 10:00:00,3664.95,3623.2,2022-07-28 10:00:00,2022-07-28 11:00:00,3664.95,3623.2,3623.2,3664.95,StopLoss,lower,3623.2,-41.75
694,PEL,2022-07-28 10:15:00,2022-07-28 10:30:00,1855.65,1849.0,2022-07-28 10:15:00,2022-07-28 10:30:00,1849.0,1855.65,1849.0,1855.65,StopLoss,upper,1855.65,-6.650000000000091
695,HINDALCO,2022-07-29 09:45:00,2022-07-29 10:15:00,405.5,400.0,2022-07-29 09:45:00,2022-07-29 10:15:00,400.0,405.5,400.0,405.5,StopLoss,upper,405.5,-5.5
696,TVSMOTOR,2022-07-29 09:45:00,2022-07-29 15:00:00,934.65,919.0,2022-07-29 09:45:00,2022-07-29 15:00:00,919.0,909.85,919.0,909.85,DayEnd,upper,934.65,9.149999999999977
697,DLF,2022-07-29 10:00:00,2022-07-29 10:45:00,391.5,388.95,2022-07-29 10:00:00,2022-07-29 10:45:00,388.95,391.5,388.95,391.5,StopLoss,upper,391.5,-2.5500000000000114
